STPUMA	SERIALNO	SPORDER	ADJINC	PWGTP	SEX	RACE	AGE	COW	JWMNP	JWRIP	JWTR	MAR	REL	RETP	SCH	SCHG	SCHL	WAGP	WKHP	WKL	ESR	HISP	INDP	JWAP	JWDP	MSP	PAOC	OCCP	PINCP	POVPIP	POWPUMA	TYPE	IN_CMA
1703102	7170243869	1	1051849	147	1	2	54	2	10	0	10	4	0	0	1	0	9	32000	40	1	1	1	8190	84	43	5	0	6720	32000	501	3100	1	1
1703102	7170243869	2	1051849	146	1	8	18	1	50	0	2	5	5	0	1	0	7	39000	40	1	1	2	8680	104	55	6	0	5240	39000	501	3100	1	1
1703102	7170245932	1	1051849	177	1	8	31	1	55	1	1	1	0	0	1	0	14	76000	50	1	1	17	3370	81	31	1	0	1530	77500	380	3200	1	1
1703102	7170245932	2	1051849	91	2	8	25	1	30	1	1	1	1	0	1	0	12	380	25	1	1	2	4970	202	118	1	1	4720	380	380	3100	1	1
1703102	7170245932	3	1051849	117	1	8	3	0	0	0	0	5	2	0	1	0	1	0	0	0	0	2	0	0	0	0	0	0	0	380	0	1	1
1703102	7170245932	4	1051849	117	1	8	1	0	0	0	0	5	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	380	0	1	1
1703102	7170246441	1	1051849	24	1	1	69	1	0	0	0	1	0	0	1	0	10	0	0	2	6	1	8590	0	0	1	0	4300	14000	373	0	1	1
1703102	7170246441	2	1051849	20	2	1	68	2	12	1	1	1	1	0	1	0	5	22000	3	1	1	1	9170	95	54	1	4	3600	31600	373	3100	1	1
1703102	7170249585	1	1051849	12	1	7	58	1	30	1	1	1	0	0	1	0	13	125000	45	1	1	1	570	70	25	1	0	620	125000	501	3100	1	1
1703102	7170249585	2	1051849	20	2	1	58	1	60	1	1	1	1	0	1	0	9	32000	40	1	1	1	7470	82	31	1	4	800	32000	501	3200	1	1
1703102	7170251173	1	1051849	19	1	1	80	0	0	0	0	1	0	9700	1	0	13	0	0	3	6	1	0	0	0	1	0	0	26020	256	0	1	1
1703102	7170251173	2	1051849	19	2	1	79	0	0	0	0	1	1	0	1	0	9	0	0	3	6	1	0	0	0	1	4	0	6000	256	0	1	1
1703102	7170253515	1	1051849	34	1	8	61	1	0	0	0	2	0	0	1	0	1	0	0	2	6	2	6080	0	0	3	0	9620	36000	383	0	1	1
1703102	7170253515	2	1051849	63	2	8	30	1	40	1	1	3	2	0	3	6	11	16000	30	1	1	2	7980	96	49	4	4	3640	16000	383	3200	1	1
1703102	7170256535	1	1051849	24	2	8	37	1	45	1	1	3	0	0	1	0	9	39000	45	1	1	2	1080	53	12	4	2	7700	39000	204	3000	1	1
1703102	7170256535	2	1051849	23	1	8	18	1	30	2	1	5	2	0	1	0	9	3500	40	1	1	2	8680	100	55	6	0	4020	3500	204	3100	1	1
1703102	7170256535	3	1051849	28	1	8	13	0	0	0	0	5	2	0	2	4	4	0	0	0	0	2	0	0	0	0	0	0	0	204	0	1	1
1703102	7170256535	4	1051849	30	2	8	11	0	0	0	0	5	2	0	2	4	3	0	0	0	0	2	0	0	0	0	0	0	0	204	0	1	1
1703102	7170256535	5	1051849	22	1	8	45	1	0	0	0	3	10	0	1	0	9	700	40	1	6	2	6390	0	0	4	0	5620	700	6	0	1	1
1703102	7170262618	1	1051849	68	2	1	72	0	0	0	0	3	0	0	1	0	9	0	0	3	6	1	0	0	0	4	4	0	10800	111	0	1	1
1703102	7170265242	1	1051849	9	1	1	53	0	0	0	0	1	0	0	1	0	9	0	0	3	6	1	0	0	0	1	0	0	10000	198	0	1	1
1703102	7170265242	2	1051849	8	2	1	55	1	10	1	1	1	1	0	1	0	9	17000	40	1	1	1	5380	80	39	1	4	4700	17000	198	3100	1	1
1703102	7170267239	1	1051849	30	2	1	61	2	5	1	1	1	0	0	1	0	12	41100	20	1	1	1	8190	175	107	1	4	3130	41540	326	3100	1	1
1703102	7170267239	2	1051849	35	1	1	66	1	0	0	0	1	1	0	1	0	11	0	0	2	6	1	4560	0	0	1	0	9130	2900	326	0	1	1
1703102	7170269709	1	1051849	38	2	1	23	7	30	1	1	5	0	0	1	0	9	19000	40	1	1	1	8980	100	55	6	4	4510	21000	197	3200	1	1
1703102	7170269709	2	1051849	43	1	1	27	1	50	1	1	5	10	0	1	0	9	34000	40	1	1	1	4670	92	43	6	0	7200	34000	320	3200	1	1
1703102	7170269724	1	1051849	26	1	1	38	1	90	1	1	1	0	0	1	0	12	75000	40	1	1	1	7290	88	31	1	0	1530	75000	501	3500	1	1
1703102	7170269724	2	1051849	24	2	1	40	1	2	1	1	1	1	0	1	0	12	30000	40	1	1	1	770	106	67	1	1	4840	32500	501	3100	1	1
1703102	7170269724	3	1051849	27	1	1	3	0	0	0	0	5	2	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	501	0	1	1
1703102	7170269724	4	1051849	26	2	1	1	0	0	0	0	5	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	501	0	1	1
1703102	7170270312	1	1051849	24	1	1	51	1	10	1	1	1	0	0	1	0	9	64000	60	1	1	1	770	66	25	1	0	220	64000	465	1102	1	1
1703102	7170270312	2	1051849	22	2	1	64	0	0	0	0	1	1	0	1	0	11	0	0	3	6	1	0	0	0	1	4	0	0	465	0	1	1
1703102	7170272923	1	1051849	7	1	1	27	1	10	1	1	5	0	0	1	0	9	23500	50	1	1	1	580	84	43	6	0	7210	23500	223	3100	1	1
1703102	7170278536	1	1051849	17	2	2	56	1	30	1	1	3	0	0	1	0	10	23000	36	1	1	1	6390	214	124	4	4	5610	23000	218	3490	1	1
1703102	7170282499	1	1051849	20	2	1	54	0	0	0	0	1	0	0	1	0	11	0	0	3	6	1	0	0	0	1	4	0	450	403	0	1	1
1703102	7170282499	2	1051849	19	1	1	55	1	15	1	1	1	1	0	1	0	11	55000	40	1	1	1	3080	265	143	1	0	7750	55130	403	3100	1	1
1703102	7170285829	1	1051849	37	2	2	44	2	0	0	0	3	0	0	1	0	12	60000	40	1	3	1	8190	0	0	4	2	3130	60000	369	0	1	1
1703102	7170285829	2	1051849	48	1	2	22	1	20	2	1	5	2	0	1	0	11	400	40	1	1	1	7580	80	37	6	0	9620	400	369	3100	1	1
1703102	7170285829	3	1051849	46	2	2	14	0	0	0	0	5	2	0	2	4	4	0	0	0	0	1	0	0	0	0	0	0	0	369	0	1	1
1703102	7170286100	1	1051849	93	2	8	31	1	20	1	1	1	0	0	1	0	10	30000	40	1	1	2	6870	80	37	1	2	5160	30300	501	3100	1	1
1703102	7170286100	2	1051849	105	1	8	32	1	60	1	1	1	1	0	1	0	3	54000	40	1	1	2	4770	76	25	1	0	6240	54000	501	3490	1	1
1703102	7170286100	3	1051849	86	1	8	6	0	0	0	0	5	2	0	3	3	2	0	0	0	0	2	0	0	0	0	0	0	0	501	0	1	1
1703102	7170288915	1	1051849	172	2	8	56	0	0	0	0	3	0	0	1	0	10	0	0	3	6	2	0	0	0	4	4	0	17000	158	0	1	1
1703102	7170291029	1	1051849	113	2	4	32	8	12	1	1	1	0	0	1	0	13	36000	60	1	1	1	8680	90	49	2	4	310	36000	337	3100	1	1
1703102	7170292603	1	1051849	19	1	1	76	2	55	2	1	1	0	0	1	0	13	7100	24	1	1	1	9160	87	37	1	0	2040	27500	293	3000	1	1
1703102	7170292603	2	1051849	19	2	1	73	2	0	0	0	1	1	0	1	0	13	0	0	2	6	1	9160	0	0	1	4	5700	8500	293	0	1	1
1703102	7170308165	1	1051849	16	1	1	85	0	0	0	0	1	0	0	1	0	5	0	0	3	6	1	0	0	0	1	0	0	54600	501	0	1	1
1703102	7170308165	2	1051849	18	2	1	83	0	0	0	0	1	1	0	1	0	5	0	0	3	6	1	0	0	0	1	4	0	4800	501	0	1	1
1703102	7170308165	3	1051849	36	2	1	57	0	0	0	0	2	2	0	1	0	6	0	0	3	6	1	0	0	0	3	4	0	26000	501	0	1	1
1703102	7170311619	1	1051849	14	1	1	22	1	10	1	1	1	0	0	1	0	11	70000	50	1	1	1	770	84	43	1	0	7220	70000	501	3500	1	1
1703102	7170311619	2	1051849	18	2	1	22	2	0	0	0	1	1	0	1	0	11	10000	35	1	2	1	8470	0	0	1	4	2540	10000	501	0	1	1
1703102	7170313744	1	1051849	184	1	2	40	1	0	0	0	1	0	0	1	0	11	6000	40	1	2	1	3570	0	0	2	0	7750	6000	340	0	1	1
1703102	7170313744	2	1051849	121	1	2	16	0	0	0	0	5	2	0	2	5	4	0	0	3	6	1	0	0	0	6	0	0	0	340	0	1	1
1703102	7170313744	3	1051849	104	2	2	3	0	0	0	0	5	2	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	340	0	1	1
1703102	7170313744	4	1051849	143	1	2	21	1	45	1	1	5	3	0	1	0	11	50000	40	1	1	1	6390	77	29	6	0	9620	50010	340	3100	1	1
1703102	7170313744	5	1051849	143	1	2	18	1	50	1	1	5	3	0	2	6	11	13700	30	1	1	1	4970	65	17	6	0	4720	13700	340	3100	1	1
1703102	7170313744	6	1051849	130	2	2	17	1	35	2	1	5	3	0	2	5	6	1600	25	1	1	1	5380	83	37	6	4	4760	1600	340	3100	1	1
1703102	7170313744	7	1051849	196	2	2	40	6	0	0	11	1	7	0	1	0	11	0	40	1	1	1	8470	0	0	2	4	4600	39000	340	3100	1	1
1703102	7170315475	1	1051849	28	2	2	57	1	45	3	1	3	0	0	1	0	10	24000	40	1	1	1	3370	65	18	4	4	7720	24000	265	3200	1	1
1703102	7170315475	2	1051849	47	2	2	22	1	15	1	1	5	2	0	2	6	11	20000	40	1	1	1	8270	190	113	6	1	3600	20000	265	3100	1	1
1703102	7170315475	3	1051849	28	1	2	1	0	0	0	0	5	5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	265	0	1	1
1703102	7170317121	1	1051849	13	2	1	47	1	12	1	1	1	0	0	1	0	13	22000	47	1	1	1	3980	78	37	1	4	5700	22000	501	3100	1	1
1703102	7170317121	2	1051849	12	1	1	61	1	40	1	1	1	1	60000	1	0	14	26000	45	1	1	1	8690	96	49	1	0	3920	86000	501	3000	1	1
1703102	7170318346	1	1051849	29	2	1	46	2	15	1	1	5	0	0	1	0	13	33400	40	1	1	1	7870	100	58	6	4	5260	33870	484	3100	1	1
1703102	7170318346	2	1051849	35	2	1	78	0	0	0	0	3	4	15000	1	0	9	0	0	3	6	1	0	0	0	4	4	0	31800	484	0	1	1
1703102	7170319762	1	1051849	85	2	1	55	1	0	0	0	1	0	0	1	0	9	0	0	2	6	1	6180	0	0	1	4	9120	4000	198	0	1	1
1703102	7170319762	2	1051849	104	1	1	42	1	20	1	1	1	1	0	1	0	9	23000	40	1	1	1	6390	209	122	1	0	9600	23000	198	3100	1	1
1703102	7170324932	1	1051849	23	1	1	71	1	10	1	1	1	0	0	1	0	9	17800	22	1	1	1	6180	202	120	1	0	9120	37000	299	3100	1	1
1703102	7170324932	2	1051849	22	2	1	56	1	0	0	0	1	1	0	1	0	10	0	0	2	6	1	5070	0	0	1	4	3410	0	299	0	1	1
1703102	7170328905	1	1051849	50	1	8	35	1	60	1	1	1	0	0	1	0	9	52000	40	1	1	2	770	76	25	1	0	6260	52000	495	200	1	1
1703102	7170328905	2	1051849	34	2	8	27	0	0	0	0	1	1	0	1	0	11	0	0	3	6	2	0	0	0	1	1	0	0	495	0	1	1
1703102	7170328905	3	1051849	47	2	8	4	0	0	0	0	5	2	0	2	1	1	0	0	0	0	2	0	0	0	0	0	0	0	495	0	1	1
1703102	7170328905	4	1051849	95	1	8	40	1	30	1	1	1	3	0	1	0	9	54000	40	1	1	2	770	70	25	2	0	6600	54000	495	3100	1	1
1703102	7170330054	1	1051849	77	1	8	38	1	10	1	1	5	0	0	1	0	9	30000	45	1	1	2	770	75	34	6	0	9130	30000	280	3100	1	1
1703102	7170330054	2	1051849	139	1	1	39	1	10	1	1	3	9	0	1	0	9	22900	40	1	1	1	6390	78	37	4	0	9600	22900	213	3100	1	1
1703102	7170336460	1	1051849	31	2	2	43	1	15	1	1	5	0	0	1	0	9	7200	30	1	1	1	5180	103	61	6	4	4760	7200	28	3100	1	1
1703102	7170336460	2	1051849	38	2	2	19	1	15	1	1	5	2	0	1	0	9	600	40	1	1	1	5180	199	118	6	1	4760	600	28	3100	1	1
1703102	7170336460	3	1051849	28	1	2	4	0	0	0	0	5	5	0	2	1	1	0	0	0	0	1	0	0	0	0	0	0	0	28	0	1	1
1703102	7170336460	4	1051849	28	2	2	3	0	0	0	0	5	5	0	2	1	1	0	0	0	0	1	0	0	0	0	0	0	0	28	0	1	1
1703102	7170336460	5	1051849	28	1	2	2	0	0	0	0	5	5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	28	0	1	1
1703102	7170336460	6	1051849	28	1	2	0	0	0	0	0	5	5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	28	0	1	1
1703102	7170336632	1	1051849	41	2	1	50	1	15	1	1	3	0	0	3	6	12	48100	40	1	1	1	3080	76	34	4	4	1010	49100	461	3100	1	1
1703102	7170337927	1	1051849	20	1	1	79	0	0	0	0	1	0	99000	1	0	14	0	0	3	6	1	0	0	0	1	0	0	119000	501	0	1	1
1703102	7170337927	2	1051849	20	2	1	71	0	0	0	0	1	1	0	1	0	9	0	0	3	6	1	0	0	0	1	4	0	3000	501	0	1	1
1703102	7170342067	1	1051849	30	1	1	62	3	40	1	1	1	0	0	1	0	10	52000	40	1	1	1	7860	72	25	1	0	4220	62000	501	3490	1	1
1703102	7170342067	2	1051849	29	2	1	56	2	10	1	1	1	1	0	1	0	9	20000	24	1	1	1	8190	78	37	1	4	5700	20000	501	3100	1	1
1703102	7170342067	3	1051849	50	1	1	25	1	13	1	1	5	2	0	1	0	10	10000	25	1	1	1	7070	108	67	6	0	4920	10000	501	3100	1	1
1703102	7170343230	1	1051849	30	2	1	29	1	0	0	0	1	0	0	1	0	13	24000	20	1	2	1	7390	0	0	1	3	1200	29200	465	0	1	1
1703102	7170343230	2	1051849	32	1	1	34	1	80	1	1	1	1	0	1	0	9	83000	60	1	1	1	4770	110	55	1	0	4760	83000	465	3200	1	1
1703102	7170343230	3	1051849	40	1	1	10	0	0	0	0	5	2	0	2	4	2	0	0	0	0	1	0	0	0	0	0	0	0	465	0	1	1
1703102	7170343230	4	1051849	43	1	1	4	0	0	0	0	5	2	0	2	1	2	0	0	0	0	1	0	0	0	0	0	0	0	465	0	1	1
1703102	7170343230	5	1051849	39	2	1	0	0	0	0	0	5	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	465	0	1	1
1703102	7170343831	1	1051849	35	2	8	30	1	5	1	1	4	0	0	1	0	13	46000	36	1	1	2	8190	218	128	5	1	3130	46010	331	3100	1	1
1703102	7170343831	2	1051849	24	1	8	0	0	0	0	0	5	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	331	0	1	1
1703102	7170343891	1	1051849	30	1	8	61	1	0	0	0	1	0	28800	1	0	9	0	0	2	6	2	3080	0	0	1	0	8740	31800	294	0	1	1
1703102	7170343891	2	1051849	38	2	8	55	1	0	0	0	1	1	8100	1	0	6	240	16	1	6	2	5090	0	0	1	4	9000	8340	294	0	1	1
1703102	7170348577	1	1051849	32	1	1	50	5	60	1	1	1	0	0	1	0	10	70000	52	1	1	1	6370	91	40	1	0	5550	74800	501	3200	1	1
1703102	7170348577	2	1051849	36	2	1	49	1	48	1	1	1	1	0	1	0	12	33000	33	1	1	1	5080	106	58	1	2	3520	33000	501	3200	1	1
1703102	7170348577	3	1051849	43	2	1	19	1	0	0	0	5	2	0	2	5	7	0	0	2	6	1	8680	0	0	6	4	4050	7200	501	0	1	1
1703102	7170348577	4	1051849	43	1	1	15	0	0	0	0	5	2	0	2	5	4	0	0	0	0	1	0	0	0	6	0	0	0	501	0	1	1
1703102	7170352149	1	1051849	26	2	1	69	1	20	1	1	2	0	0	1	0	9	17400	30	1	1	1	5380	188	112	3	4	4760	31400	324	3100	1	1
1703102	7170354680	1	1051849	27	2	1	65	0	0	0	0	3	0	0	1	0	11	0	0	3	6	1	0	0	0	4	4	0	14600	149	0	1	1
1703102	7170355171	1	1051849	84	1	1	49	1	10	1	1	3	0	0	1	0	9	55000	40	1	1	1	570	162	100	4	0	8600	55000	501	3100	1	1
1703102	7170356638	1	1051849	29	2	1	54	2	0	0	0	4	0	0	1	0	13	15500	25	1	2	1	7860	0	0	5	4	2540	19900	189	0	1	1
1703102	7170358225	1	1051849	44	1	1	57	3	15	1	1	1	0	6800	1	0	14	66000	40	1	1	1	7870	91	49	1	0	2200	73000	501	3100	1	1
1703102	7170358225	2	1051849	41	2	1	56	2	20	1	1	1	1	0	1	0	14	40000	40	1	1	1	7870	98	55	1	4	620	40000	501	3100	1	1
1703102	7170358225	3	1051849	67	2	1	32	1	45	1	1	3	2	0	1	0	13	13000	35	1	1	1	4580	91	43	4	2	1860	13000	501	3200	1	1
1703102	7170358225	4	1051849	52	2	1	8	0	0	0	0	5	5	0	2	3	2	0	0	0	0	1	0	0	0	0	0	0	0	501	0	1	1
1703102	7170358225	5	1051849	65	2	1	80	1	0	0	0	2	6	4500	1	0	9	0	0	2	6	1	4670	0	0	3	4	5240	26700	501	0	1	1
1703102	7170365882	1	1051849	8	1	1	28	1	60	1	1	5	0	0	1	0	11	40000	50	1	1	1	770	82	31	6	0	6230	40000	376	2400	1	1
1703102	7170365882	2	1051849	7	2	1	25	1	20	1	1	5	10	0	2	6	12	27000	40	1	1	1	770	74	31	6	4	6350	27000	254	3100	1	1
1703102	7170370114	1	1051849	76	2	2	59	6	0	0	11	3	0	0	1	0	8	0	48	1	1	1	8680	0	0	4	4	7800	15000	141	3100	1	1
1703102	7170371230	1	1051849	38	2	1	63	0	0	0	0	3	0	2200	1	0	9	0	0	3	6	1	0	0	0	4	4	0	10500	99	0	1	1
1703102	7170375298	1	1051849	31	2	1	52	1	60	1	1	2	0	0	1	0	11	78000	40	1	1	1	680	64	16	3	4	6200	78000	501	3300	1	1
1703102	7170376544	1	1051849	33	1	1	61	0	0	0	0	1	0	32000	1	0	9	0	0	3	6	1	0	0	0	1	0	0	34000	251	0	1	1
1703102	7170376544	2	1051849	30	2	1	60	0	0	0	0	1	1	0	1	0	9	0	0	3	6	1	0	0	0	1	4	0	700	251	0	1	1
1703102	7170393174	1	1051849	38	1	1	73	0	0	0	0	1	0	0	1	0	9	0	0	3	6	1	0	0	0	1	0	0	20800	246	0	1	1
1703102	7170393174	2	1051849	33	2	1	67	0	0	0	0	1	1	0	1	0	4	0	0	3	6	1	0	0	0	1	4	0	9500	246	0	1	1
1703102	7170396385	1	1051849	25	1	1	79	0	0	0	0	2	0	0	1	0	10	0	0	3	6	1	0	0	0	3	0	0	11000	113	0	1	1
1703102	7170400456	1	1051849	28	1	1	77	3	15	1	1	1	0	6700	1	0	9	11900	28	1	1	1	8590	79	37	1	0	4430	34000	403	3100	1	1
1703102	7170400456	2	1051849	27	2	1	76	0	0	0	0	1	1	2400	1	0	9	0	0	3	6	1	0	0	0	1	4	0	15700	403	0	1	1
1703102	7170403761	1	1051849	100	1	8	25	1	30	1	1	1	0	0	1	0	7	43000	40	1	1	2	770	76	31	1	0	6230	43000	324	3100	1	1
1703102	7170403761	2	1051849	92	2	8	26	1	30	2	1	1	1	0	1	0	9	10000	40	1	1	2	7690	166	100	1	1	4220	10000	324	3100	1	1
1703102	7170403761	3	1051849	125	2	8	1	0	0	0	0	5	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	324	0	1	1
1703102	7170403914	1	1051849	35	2	1	36	5	17	1	1	5	0	99000	1	0	9	67000	60	1	1	1	6370	49	13	6	4	5540	166000	501	3100	1	1
1703102	7170406893	1	1051849	83	2	1	43	3	10	1	1	1	0	0	1	0	14	50000	40	1	1	1	7860	84	43	1	4	2310	50000	501	3100	1	1
1703102	7170406893	2	1051849	82	1	1	50	3	183	1	1	1	1	0	1	0	11	60000	38	1	1	1	7860	92	16	1	0	4220	60000	501	3408	1	1
1703102	7170406893	3	1051849	126	2	1	25	1	10	1	1	5	2	0	1	0	12	14000	39	1	1	1	6870	84	43	6	4	5160	14000	501	3100	1	1
1703102	7170406893	4	1051849	76	1	1	19	1	10	1	1	5	2	0	3	6	9	5000	20	1	1	1	4670	177	107	6	0	9360	5000	501	3100	1	1
1703102	7170407316	1	1051849	7	1	1	65	5	0	0	0	3	0	6100	1	0	11	0	0	2	6	1	6370	0	0	4	0	1550	50500	492	0	1	1
1703102	7170407316	2	1051849	9	1	1	15	0	0	0	0	5	2	0	2	5	5	0	0	0	0	1	0	0	0	6	0	0	9600	492	0	1	1
1703102	7170407316	3	1051849	15	1	1	37	1	20	3	1	5	6	0	1	0	11	19800	40	1	1	1	3890	77	34	6	0	7750	19800	492	3100	1	1
1703102	7170409694	1	1051849	24	1	1	56	1	25	1	1	1	0	0	1	0	9	70000	40	1	1	1	2790	60	17	1	0	8130	70000	501	3100	1	1
1703102	7170409694	2	1051849	25	2	1	54	3	30	1	1	1	1	0	1	0	14	85000	40	1	1	1	7860	97	52	1	4	2300	85000	501	3100	1	1
1703102	7170410450	1	1051849	40	1	2	34	1	60	1	1	5	0	0	1	0	11	10000	40	1	1	1	3670	7	150	6	0	8140	10000	70	3490	1	1
1703102	7170410450	2	1051849	26	1	2	11	0	0	0	0	5	2	0	2	4	3	0	0	0	0	1	0	0	0	0	0	0	0	70	0	1	1
1703102	7170414741	1	1051849	13	2	1	26	3	20	1	1	5	0	0	1	0	13	37000	45	1	1	1	7860	98	55	6	4	2310	37000	326	3100	1	1
1703102	7170414741	2	1051849	21	2	1	19	1	5	1	1	5	3	0	2	6	9	7000	15	1	1	1	4970	47	13	6	4	5620	7000	326	3100	1	1
1703102	7170414741	3	1051849	17	1	8	41	1	35	1	1	3	10	0	1	0	11	35000	40	1	1	2	2270	74	28	4	0	8740	35000	333	3490	1	1
1703102	7170424901	1	1051849	63	1	1	40	1	45	1	1	3	0	0	1	0	9	75000	50	1	1	1	8680	91	43	4	0	20	75000	501	3200	1	1
1703102	7170424901	2	1051849	56	1	1	19	1	30	1	1	5	2	0	2	6	10	8300	25	1	1	1	4870	88	43	6	0	5240	8300	501	3100	1	1
1703102	7170424901	3	1051849	83	2	1	17	1	30	1	1	5	2	0	2	5	6	10900	25	1	1	1	8680	184	109	6	4	4030	10900	501	3100	1	1
1703102	7170424901	4	1051849	62	2	1	39	2	45	1	1	3	10	0	1	0	9	28100	40	1	1	1	5170	97	49	4	4	4700	28100	268	3100	1	1
1703102	7170425955	1	1051849	20	2	1	32	1	0	0	0	1	0	0	1	0	9	0	0	2	6	1	1990	0	0	1	3	9630	0	72	0	1	1
1703102	7170425955	2	1051849	26	1	8	35	1	0	0	0	1	1	0	1	0	7	15000	40	1	3	2	770	0	0	1	0	6230	15000	72	0	1	1
1703102	7170425955	3	1051849	28	1	8	8	0	0	0	0	5	2	0	2	3	2	0	0	0	0	2	0	0	0	0	0	0	0	72	0	1	1
1703102	7170425955	4	1051849	22	2	8	1	0	0	0	0	5	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	72	0	1	1
1703102	7170426190	1	1051849	21	1	1	56	1	30	1	1	1	0	0	1	0	10	60000	40	1	1	1	770	70	25	1	0	8960	60000	444	3100	1	1
1703102	7170426190	2	1051849	22	2	1	52	0	0	0	0	1	1	0	1	0	10	0	0	3	6	1	0	0	0	1	4	0	0	444	0	1	1
1703102	7170427243	1	1051849	31	1	2	49	1	15	1	1	3	0	0	1	0	9	37000	40	1	1	1	2280	157	97	4	0	5610	37000	346	3100	1	1
1703102	7170430543	1	1051849	64	2	8	35	1	30	2	1	1	0	0	1	0	9	25000	40	1	1	2	7580	82	37	1	2	9640	25000	407	3100	1	1
1703102	7170430543	2	1051849	65	1	8	37	1	60	1	1	1	1	0	1	0	4	60000	40	1	1	2	770	76	25	1	0	6420	60000	407	3490	1	1
1703102	7170430543	3	1051849	76	2	8	11	0	0	0	0	5	2	0	2	4	2	0	0	0	0	2	0	0	0	0	0	0	0	407	0	1	1
1703102	7170430543	4	1051849	71	1	8	8	0	0	0	0	5	2	0	2	3	2	0	0	0	0	2	0	0	0	0	0	0	0	407	0	1	1
1703102	7170437470	1	1051849	33	2	1	51	4	15	3	1	3	0	0	1	0	9	8000	25	1	1	1	7860	109	67	4	4	4720	8000	75	3100	1	1
1703102	7170437470	2	1051849	34	1	1	66	1	0	0	0	3	10	12000	1	0	4	0	0	2	6	1	4190	0	0	4	0	1020	57000	501	0	1	1
1703102	7170444223	1	1051849	27	1	2	53	1	30	1	1	1	0	12000	1	0	11	80000	40	1	1	1	3080	82	37	1	0	8030	92000	501	3100	1	1
1703102	7170444223	2	1051849	24	2	2	59	0	0	0	0	1	1	0	1	0	11	0	0	3	6	1	0	0	0	1	4	0	0	501	0	1	1
1703102	7170453157	1	1051849	42	2	1	68	0	0	0	0	2	0	0	1	0	9	0	0	3	6	1	0	0	0	3	4	0	13000	177	0	1	1
1703102	7170453157	2	1051849	75	2	1	70	1	0	0	0	3	3	0	1	0	9	0	0	2	6	1	6170	0	0	4	4	5860	9000	177	0	1	1
1703102	7170454539	1	1051849	13	2	1	64	1	45	1	1	2	0	4800	1	0	9	48000	40	1	1	1	6080	103	55	3	4	5700	53300	501	3100	1	1
1703102	7170463806	1	1051849	26	1	1	54	1	15	1	1	1	0	0	1	0	9	65000	40	1	1	1	3080	82	40	1	0	1540	65100	501	3100	1	1
1703102	7170463806	2	1051849	27	2	1	54	1	60	1	1	1	1	0	1	0	9	30000	36	1	1	1	4870	109	58	1	4	2630	30020	501	3200	1	1
1703102	7170463806	3	1051849	31	1	1	24	1	0	0	0	5	2	0	1	0	13	6200	40	1	3	1	4870	0	0	6	0	4700	6200	501	0	1	1
1703102	7170468167	1	1051849	31	2	2	27	6	5	1	1	5	0	0	1	0	13	0	36	1	1	1	9290	95	55	6	3	4600	32000	195	3100	1	1
1703102	7170468167	2	1051849	51	1	2	8	0	0	0	0	5	2	0	2	3	2	0	0	0	0	1	0	0	0	0	0	0	0	195	0	1	1
1703102	7170468167	3	1051849	44	2	2	1	0	0	0	0	5	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	195	0	1	1
1703102	7170470941	1	1051849	46	1	1	25	1	10	1	1	1	0	0	1	0	9	30000	45	1	1	1	8680	198	118	1	0	310	30000	146	3100	1	1
1703102	7170470941	2	1051849	46	2	1	27	0	0	0	0	1	1	0	1	0	9	0	0	3	6	1	0	0	0	1	3	0	0	146	0	1	1
1703102	7170470941	3	1051849	57	1	1	7	0	0	0	0	5	2	0	2	3	2	0	0	0	0	1	0	0	0	0	0	0	0	146	0	1	1
1703102	7170470941	4	1051849	57	2	1	3	0	0	0	0	5	2	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	146	0	1	1
1703102	7170475917	1	1051849	19	1	1	78	0	0	0	0	1	0	0	1	0	11	0	0	3	6	1	0	0	0	1	0	0	12000	146	0	1	1
1703102	7170475917	2	1051849	19	2	1	79	0	0	0	0	1	1	0	1	0	9	0	0	3	6	1	0	0	0	1	4	0	6000	146	0	1	1
1703102	7170478401	1	1051849	23	2	1	75	1	0	0	0	1	0	0	1	0	11	10900	32	1	6	1	5190	0	0	1	4	4760	24600	501	0	1	1
1703102	7170478401	2	1051849	25	1	1	77	0	0	0	0	1	1	21200	1	0	14	0	0	3	6	1	0	0	0	1	0	0	50200	501	0	1	1
1703102	7170486624	1	1051849	36	1	1	27	1	12	1	1	1	0	0	1	0	9	32000	50	1	1	1	3570	66	25	1	0	7750	32000	309	3100	1	1
1703102	7170486624	2	1051849	35	2	1	26	1	15	1	1	1	1	0	1	0	15	10000	3	1	1	1	8990	119	77	1	4	3630	10000	309	3100	1	1
